hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
4175,0.0,0,0.0,702014.6470079435,optimal,0.08439799999905517,False,
4176,0.0,0,0.0,696095.0242006418,optimal,0.08660830000007991,False,
4177,0.0,0,0.0,700336.1495138876,optimal,0.1831577000048128,False,
4178,0.0,0,0.0,707751.6886479609,optimal,0.18467990000499412,False,
4179,0.0,0,0.0,710392.0740446217,optimal,0.08545829999638954,False,
4180,0.0,0,0.0,711278.7840446222,optimal,0.08352620000368915,False,
4181,0.0,0,0.0,711856.489044621,optimal,0.18774459999985993,False,
4182,0.0,0,0.0,710000.6820197069,optimal,0.08493689999886556,False,
4183,0.0,0,0.0,702322.5655855439,optimal,0.08608880000247154,False,
4184,0.0,0,0.0,693545.7400033725,optimal,0.19269139999960316,False,
4185,0.0,0,0.0,680225.8657949662,optimal,0.08059159999538679,False,
4186,0.0,0,0.0,681990.1940934174,optimal,0.1875854000027175,False,
4187,0.0,0,0.0,684511.2492840681,optimal,0.08560649999708403,False,
4188,0.0,0,0.0,672515.1482857084,optimal,0.20058589999825926,False,
4189,0.0,0,0.0,672742.4808601504,optimal,0.08562659999734024,False,
4190,0.0,0,0.0,664406.9180413623,optimal,0.19885970000177622,False,
4191,0.0,0,0.0,673096.254258011,optimal,0.08719420000124956,False,
4192,0.0,0,0.0,686588.7002034363,optimal,0.19738199999846984,False,
4193,0.0,0,0.0,705354.6174586558,optimal,0.09238039999763714,False,
4194,0.0,0,0.0,737233.5384519646,optimal,0.0907266000067466,False,
4195,0.0,0,0.0,764675.7119190653,optimal,0.18832370000018273,False,
4196,0.0,0,0.0,794117.3985204553,optimal,0.08607580000534654,False,
4197,0.0,0,0.0,813656.3332092062,optimal,0.08863019999989774,False,
4198,0.0,0,0.0,833118.258718383,optimal,0.08317920000263257,False,
4199,0.0,0,0.0,867685.9503389,optimal,0.19479779999528546,False,
4200,0.0,0,0.0,898350.2297419553,optimal,0.08514460000151303,False,
4201,0.0,0,0.0,905700.686952585,optimal,0.08136470000317786,False,
4202,0.0,0,0.0,916021.9518233818,optimal,0.0846562000006088,False,
4203,0.0,0,0.0,928621.3378420483,optimal,0.08468259999790462,False,
4204,0.0,0,0.0,942651.8743967265,optimal,0.08126890000130516,False,
4205,0.0,0,0.0,963733.4314199602,optimal,0.08358749999752035,False,
4206,0.0,0,0.0,1004355.9008610789,optimal,0.08527820000017527,False,
4207,0.0,0,0.0,1015713.6156575908,optimal,0.08704260000376962,False,
4208,0.0,0,0.0,1017778.1734285275,optimal,0.08154820000345353,False,
4209,0.0,0,0.0,1052676.1231196122,optimal,0.08478350000223145,False,
